808.2236282089677,50.7201049454994,,,
824.4640022950126, 50.84762353620734,,,
840.699605150537, 50.79622098239668,,,
856.9399792365818, 50.92373957310462,,,
873.1803533226266, 51.051258163812555,,,
889.4201310048564, 51.15641161145567,,,
905.6566284661034, 51.138556772242254,,,
921.894616936888, 51.17661479069089,,,
938.079721097043, 51.167628219774954,,,
953.8990129405827, 51.14792185561423,,,
968.9137971725478, 51.30165521251462,,,
984.5613607765165, 51.340108348490745,,,
1000.1302729929016, 51.28780682696151,,,
1016.3661740503335, 51.24758684468326,,,
1032.6071445401935, 51.39747057845602,,,
1048.8457294147931, 51.45789373996949,,,
1065.0846124913003, 51.52949947301537,,,
1081.3211099525472, 51.51164463380195,,,
1097.5582038176094, 51.516154937653354,,,
1113.795595884579, 51.531847813037174,,,
1130.0323915477334, 51.52517554535617,,,
1146.662704465676, 51.51451525014337,,,
1162.5065792778573, 51.53419615305898,,,
1178.7436731429193, 51.53870645691039,,,
1194.981065209889,51.5543993322942,,,
1211.2178608730435,51.5477270646132,,,
1227.4549547381055,51.5522373684646,,,
1243.6920486031674, 51.55674767231601,,,
1259.9252658434316, 51.41588454624606,,,
1276.1572902760654, 51.23029113404647,,,
1292.3917003239599, 51.13415829410617,,,
1308.627303179484, 51.08275574029551,,,
1324.8649934483612, 51.10963118721175,,,
1341.0949304676424, 50.84575977428527,,,
1357.332322534612, 50.86145264966908,,,
1373.5673289863212, 50.787684952793605,,,
1389.7996516208627, 50.61327411212642,,,
1406.0361490821097, 50.595419272913006,,,
1422.9354415235337, 50.43237619033517,,,
1439.1136657614998, 50.165392537331954,,,
1455.3974836440502,49.9859364377513,,,
1470.9648432164608, 49.875410767179446,,,
1487.1992532643549, 49.77927792723915,,,
1503.4336633122493, 49.68314508729885,,,
1519.6636003315307, 49.41927367437236,,,
1535.9006941965927, 49.423783978223774,,,
1552.1291402063362, 49.10399970763524,,,
1568.3626556485078, 48.974319153097696,,,
1584.5949782830494, 48.79990831243052,,,
1598.1036036507364, 48.617470949727974,,,
