1427360400	24.68	
1427364000	24.77	
1427367600	24.87	
1427371200	25.64	
1427374800	27.36	
1427378400	29.25	
1427382000	31.04	
1427385600	33.24	
1427389200	35.00	
1427392800	36.39	
1427396400	38.07	
1427400000	38.23	
1427403600	36.82	
1427407200	34.41	
1427410800	31.75	
1427414400	28.95	
1427418000	27.39	
1427421600	26.34	
1427425200	25.61	
1427428800	24.77	
1427432400	24.33	
1427436000	23.97	
1427439600	23.17	
1427443200	22.33	
1427446800	21.59	
1427450400	21.36	
1427454000	21.66	
1427457600	23.44	
1427461200	27.46	
1427464800	32.15	
1427468400	36.43	
1427472000	39.89	
1427475600	42.10	
1427479200	43.33	
1427482800	43.74	
1427486400	43.05	
1427490000	41.09	
1427493600	38.26	
1427497200	34.73	
1427500800	31.76	
1427504400	29.97	
1427508000	28.29	
1427511600	26.77	
1427515200	25.63	
1427518800	24.64	
1427522400	23.69	
1427526000	23.04	
1427529600	22.56	
1427533200	22.08	
1427536800	21.61	
1427540400	21.98	
1427544000	24.72	
1427547600	29.10	
1427551200	34.04	
1427554800	38.45	
1427558400	42.06	
1427562000	44.45	
1427565600	45.86	
1427569200	46.14	
1427572800	45.19	
1427576400	43.10	
1427580000	40.17	
1427583600	36.63	
1427587200	33.23	
1427590800	30.87	
1427594400	29.28	
1427598000	28.08	
1427601600	26.84	
1427605200	25.43	
1427608800	24.34	
1427612400	23.57	
1427616000	22.85	
1427619600	22.24	
1427623200	21.72	
1427626800	22.24	
1427630400	25.07	
1427634000	29.51	
1427637600	34.59	
1427641200	39.62	
1427644800	43.75	
1427648400	46.05	
1427652000	46.66	
1427655600	45.55	
1427659200	43.29	
1427662800	40.70	
1427666400	37.65	
1427670000	34.96	
1427673600	33.06	
1427677200	31.84	
1427680800	30.30	
1427684400	29.24	
1427688000	28.76	
1427691600	28.38	
1427695200	27.96	
1427698800	27.27	
1427702400	26.27	
1427706000	25.32	
1427709600	24.42	
1427713200	23.96	
1427716800	24.75	
1427720400	27.32	
1427724000	31.00	
1427727600	34.52	
1427731200	36.60	
1427734800	37.59	
1427738400	37.45	
1427742000	36.90	
1427745600	36.09	
1427749200	33.96	
1427752800	31.61	
1427756400	29.22	
1427760000	27.15	
1427763600	25.36	
1427767200	23.77	
1427770800	22.64	
1427774400	21.64	
1427778000	20.68	
1427781600	19.81	
1427785200	19.08	
1427788800	18.40	
1427792400	17.80	
1427796000	17.37	
1427799600	17.86	
1427803200	20.53	
1427806800	24.94	
1427810400	30.32	
1427814000	35.22	
1427817600	37.97	
1427821200	39.70	
1427824800	41.26	
1427828400	41.96	
1427832000	40.89	
1427835600	38.75	
1427839200	36.09	
1427842800	33.52	
1427846400	31.49	
1427850000	29.73	
1427853600	27.77	
1427857200	26.02	
1427860800	24.53	
1427864400	23.21	
1427868000	22.07	
1427871600	21.08	
1427875200	20.42	
1427878800	20.02	
1427882400	19.55	
1427886000	19.96	
1427889600	22.60	
1427893200	26.89	
1427896800	31.67	
1427900400	35.94	
1427904000	39.79	
1427907600	42.95	
1427911200	45.21	
1427914800	46.33	
1427918400	45.75	
1427922000	43.90	
1427925600	40.97	
1427929200	37.53	
1427932800	34.77	
1427936400	33.24	
1427940000	31.53	
1427943600	30.16	
1427947200	28.44	
1427950800	26.38	
1427954400	24.45	
1427958000	23.12	
1427961600	22.10	
1427965200	21.32	
1427968800	20.66	
1427972400	20.66	
1427976000	23.28	
1427979600	27.84	
1427983200	32.68	
1427986800	37.40	
1427990400	41.35	
1427994000	44.46	
1427997600	46.73	
1428001200	47.08	
1428004800	45.84	
1428008400	43.86	
1428012000	40.89	
1428015600	37.58	
1428019200	34.80	
1428022800	32.34	
1428026400	30.72	
1428030000	29.85	
1428033600	29.11	
1428037200	27.62	
1428040800	26.04	
1428044400	24.54	
1428048000	23.27	
1428051600	22.18	
1428055200	21.17	
1428058800	21.55	
1428062400	24.03	
1428066000	28.11	
1428069600	32.98	
1428073200	37.13	
1428076800	39.94	
1428080400	41.71	
1428084000	42.65	
1428087600	42.46	
1428091200	41.53	
1428094800	39.66	
1428098400	37.12	
1428102000	34.47	
1428105600	32.11	
1428109200	30.11	
1428112800	28.45	
1428116400	26.97	
1428120000	25.82	
1428123600	24.77	
1428127200	23.81	
1428130800	23.15	
1428134400	22.63	
1428138000	22.06	
1428141600	21.34	
1428145200	21.37	
1428148800	23.63	
1428152400	27.56	
1428156000	32.27	
1428159600	37.08	
1428163200	40.76	
1428166800	42.97	
1428170400	43.85	
1428174000	43.86	
1428177600	42.79	
1428181200	40.47	
1428184800	37.43	
1428188400	34.79	
1428192000	32.64	
1428195600	30.59	
1428199200	28.71	
1428202800	27.16	
1428206400	26.97	
1428210000	26.88	
1428213600	26.33	
1428217200	26.12	
1428220800	25.72	
1428224400	24.90	
1428228000	24.61	
1428231600	25.14	
1428235200	26.23	
1428238800	28.07	
1428242400	31.91	
1428246000	35.76	
1428249600	37.66	
1428253200	38.84	
1428256800	37.24	
1428260400	35.36	
1428264000	33.82	
1428267600	32.52	
1428271200	31.38	
1428274800	30.34	
1428278400	29.44	
1428282000	28.74	
1428285600	28.11	
1428289200	27.86	
1428292800	27.65	
1428296400	27.55	
1428300000	27.18	
1428303600	25.80	
1428307200	24.99	
1428310800	25.49	
1428314400	25.57	
1428318000	24.90	
1428321600	25.76	
1428325200	27.61	
1428328800	30.04	
1428332400	33.12	
1428336000	35.74	
1428339600	37.40	
1428343200	38.57	
1428346800	39.64	
1428350400	39.43	
1428354000	37.62	
1428357600	34.99	
1428361200	33.35	
1428364800	32.36	
1428368400	31.59	
1428372000	30.76	
1428375600	30.42	
1428379200	30.08	
1428382800	29.77	
1428386400	29.43	
1428390000	28.79	
1428393600	27.58	
1428397200	26.04	
1428400800	24.77	
1428404400	23.78	
1428408000	23.80	
1428411600	25.60	
1428415200	29.40	
1428418800	34.15	
1428422400	38.36	
1428426000	41.91	
1428429600	43.97	
1428433200	44.20	
1428436800	42.52	
1428440400	40.12	
1428444000	37.05	
1428447600	33.70	
1428451200	31.14	
1428454800	29.81	
1428458400	28.67	
1428462000	27.99	
1428465600	27.40	
1428469200	26.31	
1428472800	25.40	
1428476400	24.94	
1428480000	25.15	
1428483600	24.41	
1428487200	23.28	
1428490800	22.96	
1428494400	24.88	
1428498000	27.73	
1428501600	31.27	
1428505200	35.32	
1428508800	38.67	
1428512400	40.65	
1428516000	41.65	
1428519600	41.98	
1428523200	41.33	
1428526800	39.79	
1428530400	37.29	
1428534000	34.70	
1428537600	32.66	
1428541200	30.97	
1428544800	29.54	
1428548400	28.48	
1428552000	27.53	
1428555600	26.36	
1428559200	25.33	
1428562800	24.72	
1428566400	24.58	
1428570000	24.24	
1428573600	24.04	
1428577200	25.21	
1428580800	26.61	
1428584400	29.24	
1428588000	32.34	
1428591600	36.41	
1428595200	39.98	
1428598800	42.07	
1428602400	42.88	
1428606000	43.01	
1428609600	42.32	
1428613200	40.67	
1428616800	38.29	
1428620400	35.76	
1428624000	33.55	
1428627600	32.18	
1428631200	30.95	
1428634800	29.62	
1428638400	28.30	
1428642000	27.30	
1428645600	26.70	
1428649200	26.31	
1428652800	25.59	
1428656400	24.72	
1428660000	24.10	
1428663600	23.95	
1428667200	25.42	
1428670800	27.62	
1428674400	30.50	
1428678000	33.50	
1428681600	36.78	
1428685200	39.49	
1428688800	41.03	
1428793200	34.30	
1428796800	33.36	
1428800400	31.87	
1428804000	31.16	
1428807600	30.93	
1428811200	30.77	
1428814800	30.67	
1428818400	30.63	
1428822000	30.56	
1428825600	30.42	
1428829200	30.30	
1428832800	29.83	
1428836400	29.18	
1428840000	30.08	
1428843600	32.83	
1428847200	36.01	
1428850800	39.58	
1428854400	42.23	
1428858000	44.12	
1428861600	45.16	
1428865200	45.64	
1428868800	44.95	
1428872400	42.97	
1428876000	40.04	
1428879600	36.97	
1428883200	35.14	
1428886800	33.81	
1428890400	32.68	
1428894000	31.34	
1428897600	29.75	
1428901200	28.56	
1428904800	27.35	
1428908400	26.55	
1428912000	25.80	
1428915600	24.92	
1428919200	24.16	
1428922800	23.75	
1428926400	25.57	
1428930000	29.21	
1428933600	34.41	
1428937200	39.36	
1428940800	43.17	
