1427360400	369.343	
1427364000	369.169	
1427367600	366.596	
1427371200	359.523	
1427374800	352.573	
1427378400	357.338	
1427382000	359.453	
1427385600	349.263	
1427389200	328.461	
1427392800	323.213	
1427396400	322.633	
1427400000	321.159	
1427403600	325.376	
1427407200	344.414	
1427410800	355.050	
1427414400	356.839	
1427418000	360.777	
1427421600	362.349	
1427425200	368.432	
1427428800	370.708	
1427432400	370.862	
1427436000	373.950	
1427439600	381.079	
1427443200	384.493	
1427446800	385.944	
1427450400	388.843	
1427454000	380.151	
1427457600	356.780	
1427461200	331.838	
1427464800	326.299	
1427468400	335.736	
1427472000	328.799	
1427475600	313.054	
1427479200	305.516	
1427482800	302.272	
1427486400	301.681	
1427490000	306.982	
1427493600	322.700	
1427497200	338.059	
1427500800	347.454	
1427504400	349.949	
1427508000	356.959	
1427511600	365.097	
1427515200	366.294	
1427518800	371.158	
1427522400	373.382	
1427526000	377.631	
1427529600	378.838	
1427533200	380.874	
1427536800	382.638	
1427540400	367.784	
1427544000	335.206	
1427547600	324.879	
1427551200	319.428	
1427554800	326.180	
1427558400	319.106	
1427562000	301.416	
1427565600	297.682	
1427569200	295.787	
1427572800	296.564	
1427576400	305.323	
1427580000	318.694	
1427583600	335.922	
1427587200	344.948	
1427590800	347.068	
1427594400	351.153	
1427598000	353.362	
1427601600	365.103	
1427605200	366.470	
1427608800	370.862	
1427612400	374.560	
1427616000	374.943	
1427619600	380.358	
1427623200	378.359	
1427626800	363.048	
1427630400	341.857	
1427634000	322.059	
1427637600	314.989	
1427641200	322.193	
1427644800	318.871	
1427648400	305.121	
1427652000	300.636	
1427655600	308.448	
1427659200	311.853	
1427662800	322.064	
1427666400	332.517	
1427670000	341.708	
1427673600	345.548	
1427677200	347.616	
1427680800	353.327	
1427684400	353.758	
1427688000	354.686	
1427691600	354.912	
1427695200	357.156	
1427698800	359.888	
1427702400	364.801	
1427706000	369.904	
1427709600	370.304	
1427713200	368.473	
1427716800	358.489	
1427720400	346.998	
1427724000	338.400	
1427727600	346.951	
1427731200	345.436	
1427734800	333.888	
1427738400	333.748	
1427742000	328.423	
1427745600	335.479	
1427749200	341.842	
1427752800	347.574	
1427756400	357.380	
1427760000	363.338	
1427763600	369.504	
1427767200	377.228	
1427770800	375.279	
1427774400	380.451	
1427778000	388.747	
1427781600	394.477	
1427785200	399.883	
1427788800	403.149	
1427792400	405.032	
1427796000	406.681	
1427799600	398.164	
1427803200	369.724	
1427806800	349.184	
1427810400	332.507	
1427814000	342.146	
1427817600	339.371	
1427821200	318.472	
1427824800	307.229	
1427828400	305.252	
1427832000	313.351	
1427835600	320.694	
1427839200	331.251	
1427842800	337.238	
1427846400	341.307	
1427850000	346.594	
1427853600	351.859	
1427857200	356.408	
1427860800	366.478	
1427864400	370.592	
1427868000	376.272	
1427871600	378.681	
1427875200	382.361	
1427878800	381.959	
1427882400	386.544	
1427886000	375.398	
1427889600	348.493	
1427893200	329.090	
1427896800	325.993	
1427900400	324.732	
1427904000	307.412	
1427907600	283.090	
1427911200	271.021	
1427914800	268.526	
1427918400	266.358	
1427922000	274.268	
1427925600	292.881	
1427929200	306.247	
1427932800	302.807	
1427936400	307.524	
1427940000	308.422	
1427943600	313.894	
1427947200	329.273	
1427950800	332.734	
1427954400	337.902	
1427958000	340.671	
1427961600	339.560	
1427965200	339.952	
1427968800	348.226	
