1427360400	25.84	
1427364000	25.87	
1427367600	26.01	
1427371200	26.71	
1427374800	28.34	
1427378400	30.13	
1427382000	31.75	
1427385600	34.19	
1427389200	35.80	
1427392800	37.37	
1427396400	38.78	
1427400000	38.84	
1427403600	37.40	
1427407200	34.89	
1427410800	31.86	
1427414400	29.02	
1427418000	27.70	
1427421600	26.92	
1427425200	26.12	
1427428800	24.98	
1427432400	24.32	
1427436000	24.23	
1427439600	23.64	
1427443200	22.82	
1427446800	22.28	
1427450400	21.87	
1427454000	22.26	
1427457600	24.16	
1427461200	28.36	
1427464800	33.35	
1427468400	37.74	
1427472000	40.81	
1427475600	42.26	
1427479200	42.97	
1427482800	43.65	
1427486400	43.24	
1427490000	41.13	
1427493600	38.07	
1427497200	34.46	
1427500800	31.88	
1427504400	30.57	
1427508000	29.29	
1427511600	27.92	
1427515200	26.62	
1427518800	25.60	
1427522400	24.67	
1427526000	23.91	
1427529600	23.38	
1427533200	22.95	
1427536800	22.50	
1427540400	22.78	
1427544000	25.59	
1427547600	30.15	
1427551200	35.04	
1427554800	39.30	
1427558400	42.70	
1427562000	44.64	
1427565600	45.34	
1427569200	45.74	
1427572800	45.06	
1427576400	42.97	
1427580000	40.01	
1427583600	36.31	
1427587200	33.43	
1427590800	31.31	
1427594400	30.12	
1427598000	29.29	
1427601600	28.48	
1427605200	26.93	
1427608800	25.64	
1427612400	24.67	
1427616000	23.91	
1427619600	23.19	
1427623200	22.62	
1427626800	22.93	
1427630400	25.93	
1427634000	30.88	
1427637600	35.89	
1427641200	40.46	
1427644800	43.98	
1427648400	45.32	
1427652000	45.41	
1427655600	44.93	
1427659200	43.16	
1427662800	41.08	
1427666400	38.48	
1427670000	36.03	
1427673600	34.60	
1427677200	33.47	
1427680800	31.86	
1427684400	30.77	
1427688000	30.44	
1427691600	30.04	
1427695200	29.55	
1427698800	28.71	
1427702400	27.66	
1427706000	26.48	
1427709600	25.53	
1427713200	25.15	
1427716800	26.08	
1427720400	28.59	
1427724000	32.07	
1427727600	35.41	
1427731200	37.49	
1427734800	38.04	
1427738400	38.44	
1427742000	38.30	
1427745600	37.58	
1427749200	35.48	
1427752800	33.29	
1427756400	31.15	
1427760000	29.26	
1427763600	27.70	
1427767200	26.02	
1427770800	24.48	
1427774400	23.50	
1427778000	22.51	
1427781600	21.55	
1427785200	20.78	
1427788800	20.13	
1427792400	19.39	
1427796000	18.80	
1427799600	19.24	
1427803200	21.91	
1427806800	26.69	
1427810400	32.06	
1427814000	36.55	
1427817600	39.13	
1427821200	40.40	
1427824800	41.48	
1427828400	42.37	
1427832000	41.91	
1427835600	39.96	
1427839200	37.36	
1427842800	34.99	
1427846400	33.19	
1427850000	31.68	
1427853600	30.01	
1427857200	28.26	
1427860800	26.62	
1427864400	25.34	
1427868000	24.16	
1427871600	23.15	
1427875200	22.31	
