1427209200	235.930	
1427212800	238.061	
1427216400	239.709	
1427220000	235.146	
1427223600	224.034	
1427227200	223.582	
1427230800	223.667	
1427234400	223.343	
1427238000	227.352	
1427241600	222.304	
1427245200	222.962	
1427248800	221.999	
1427252400	221.781	
1427256000	219.353	
1427259600	219.314	
1427263200	220.431	
1427266800	218.850	
1427270400	218.468	
1427274000	222.426	
1427277600	222.960	
1427281200	224.226	
1427284800	221.634	
1427288400	220.481	
1427292000	219.334	
1427295600	216.770	
1427299200	213.796	
1427302800	214.560	
1427306400	213.763	
1427310000	212.876	
1427313600	212.338	
1427317200	210.940	
1427320800	210.437	
1427324400	210.408	
1427328000	209.875	
1427331600	209.448	
1427335200	209.853	
1427338800	209.650	
1427342400	209.214	
1427346000	209.067	
1427349600	209.568	
1427353200	209.750	
1427356800	209.707	
1427360400	209.867	
1427364000	209.749	
1427367600	209.830	
1427371200	210.301	
1427374800	212.128	
1427378400	212.016	
1427382000	213.869	
1427385600	215.343	
1427389200	216.651	
1427392800	217.301	
1427396400	218.002	
1427400000	217.554	
1427403600	216.800	
1427407200	215.630	
1427410800	214.585	
1427414400	213.113	
1427418000	212.188	
1427421600	212.436	
1427425200	211.284	
1427428800	211.049	
1427432400	211.298	
1427436000	210.567	
1427439600	210.304	
1427443200	211.164	
1427446800	210.146	
1427450400	209.284	
1427454000	208.703	
1427457600	208.913	
1427461200	210.611	
1427464800	213.774	
1427468400	217.529	
1427472000	220.422	
1427475600	222.145	
1427479200	223.434	
1427482800	224.049	
1427486400	223.624	
1427490000	221.890	
1427493600	219.864	
1427497200	217.322	
1427500800	215.060	
1427504400	213.886	
1427508000	213.611	
1427511600	212.047	
1427515200	210.924	
1427518800	210.477	
1427522400	209.481	
1427526000	208.798	
1427529600	208.271	
1427533200	207.939	
1427536800	208.386	
1427540400	207.630	
1427544000	208.710	
1427547600	211.032	
1427551200	215.182	
1427554800	218.948	
1427558400	221.992	
1427562000	224.067	
1427565600	225.620	
1427569200	225.492	
1427572800	224.704	
1427576400	223.442	
1427580000	221.819	
1427583600	220.495	
1427587200	216.042	
1427590800	214.454	
1427594400	213.774	
1427598000	212.561	
1427601600	212.027	
1427605200	210.843	
1427608800	209.957	
1427612400	209.122	
1427616000	208.739	
1427619600	208.148	
1427623200	208.382	
1427626800	208.016	
1427630400	209.449	
1427634000	212.283	
1427637600	215.787	
1427641200	220.279	
1427644800	223.407	
1427648400	225.031	
1427652000	225.994	
1427655600	225.726	
1427659200	223.817	
1427662800	221.641	
1427666400	218.922	
1427670000	216.648	
1427673600	215.284	
1427677200	215.180	
1427680800	213.348	
1427684400	212.297	
1427688000	212.054	
1427691600	211.898	
1427695200	210.934	
1427698800	210.444	
1427702400	209.522	
1427706000	209.432	
1427709600	209.128	
1427713200	208.089	
1427716800	209.301	
1427720400	210.953	
1427724000	213.051	
1427727600	216.029	
1427731200	217.459	
1427734800	218.944	
1427738400	218.932	
1427742000	217.917	
1427745600	217.977	
1427749200	215.910	
1427752800	214.620	
1427756400	213.460	
1427760000	211.224	
1427763600	210.238	
1427767200	208.818	
1427770800	208.043	
1427774400	207.447	
1427778000	207.010	
1427781600	206.203	
1427785200	205.767	
1427788800	205.853	
1427792400	205.011	
1427796000	204.678	
1427799600	204.612	
1427803200	206.060	
1427806800	208.971	
1427810400	212.633	
1427814000	216.818	
1427817600	218.876	
1427821200	220.582	
1427824800	221.372	
1427828400	222.077	
1427832000	221.019	
1427835600	220.070	
1427839200	217.858	
1427842800	216.406	
1427846400	214.876	
1427850000	213.629	
1427853600	212.613	
1427857200	210.876	
1427860800	209.991	
1427864400	209.108	
1427868000	207.351	
1427871600	207.216	
1427875200	206.324	
1427878800	205.978	
1427882400	205.837	
1427886000	205.958	
1427889600	207.362	
1427893200	210.107	
1427896800	212.737	
1427900400	215.993	
1427904000	219.720	
1427907600	222.633	
1427911200	225.426	
1427914800	226.171	
1427918400	225.798	
1427922000	224.320	
1427925600	222.229	
1427929200	219.409	
1427932800	216.162	
1427936400	214.715	
1427940000	214.021	
1427943600	212.977	
1427947200	211.730	
1427950800	210.286	
1427954400	208.747	
1427958000	208.810	
1427961600	208.218	
1427965200	207.781	
1427968800	206.888	
1427972400	207.243	
1427976000	207.850	
1427979600	210.700	
1427983200	213.748	
1427986800	217.786	
1427990400	221.384	
1427994000	223.353	
1427997600	226.064	
1428001200	226.342	
1428004800	225.707	
1428008400	223.876	
1428012000	221.987	
1428015600	219.414	
1428019200	216.398	
1428022800	215.330	
