x-axis,1,2
second,Volt,Volt
+35.00E-03,+281.45E-03,+96.88E-03
+36.00E-03,+281.45E-03,+96.88E-03
+37.00E-03,+281.45E-03,+96.88E-03
+38.00E-03,+272.66E-03,+96.88E-03
+39.00E-03,+175.00E-03,+135.94E-03
+40.00E-03,+175.00E-03,+147.66E-03
+41.00E-03,+175.00E-03,+147.66E-03
+42.00E-03,+175.00E-03,+151.56E-03
+43.00E-03,+124.22E-03,+151.56E-03
+44.00E-03,-105.27E-03,+190.63E-03
+45.00E-03,-105.27E-03,+198.44E-03
+46.00E-03,-105.27E-03,+198.44E-03
+47.00E-03,-105.27E-03,+198.44E-03
+48.00E-03,-171.68E-03,+198.44E-03
+49.00E-03,-361.13E-03,+245.31E-03
+50.00E-03,-361.13E-03,+249.22E-03
+51.00E-03,-361.13E-03,+245.31E-03
+52.00E-03,-360.16E-03,+249.22E-03
+53.00E-03,-445.12E-03,+249.22E-03
+54.00E-03,-599.41E-03,+300.00E-03
+55.00E-03,-599.41E-03,+300.00E-03
+56.00E-03,-599.41E-03,+300.00E-03
+57.00E-03,-599.41E-03,+300.00E-03
+58.00E-03,-395.31E-03,+303.91E-03
+59.00E-03,-837.70E-03,+350.78E-03
+60.00E-03,-837.70E-03,+350.78E-03
+61.00E-03,-837.70E-03,+354.69E-03
+62.00E-03,-837.70E-03,+350.78E-03
+63.00E-03,-940.23E-03,+358.59E-03
+64.00E-03,-1.07402E+00,+409.38E-03
+65.00E-03,-1.07402E+00,+409.38E-03
+66.00E-03,-1.07402E+00,+409.38E-03
+67.00E-03,-1.07402E+00,+409.38E-03
+68.00E-03,-1.17363E+00,+417.19E-03
+69.00E-03,-1.26445E+00,+460.16E-03
+70.00E-03,-1.26445E+00,+460.16E-03
+71.00E-03,-1.26445E+00,+460.16E-03
+72.00E-03,-1.26445E+00,+460.16E-03
+73.00E-03,-870.90E-03,+467.97E-03
+74.00E-03,-1.39824E+00,+514.84E-03
+75.00E-03,-1.39824E+00,+514.84E-03
+76.00E-03,-1.39824E+00,+514.84E-03
+77.00E-03,-1.39727E+00,+514.84E-03
+78.00E-03,-1.45391E+00,+526.56E-03
+79.00E-03,-1.49492E+00,+569.53E-03
+80.00E-03,-1.49492E+00,+569.53E-03
+81.00E-03,-1.49492E+00,+569.53E-03
+82.00E-03,-1.49492E+00,+569.53E-03
+83.00E-03,-1.55156E+00,+589.06E-03
+84.00E-03,-1.58281E+00,+628.13E-03
+85.00E-03,-1.58281E+00,+628.13E-03
+86.00E-03,-1.58281E+00,+628.13E-03
+87.00E-03,-1.58281E+00,+628.13E-03
+88.00E-03,-1.64727E+00,+647.66E-03
+89.00E-03,-1.66973E+00,+678.91E-03
+90.00E-03,-1.66973E+00,+678.91E-03
+91.00E-03,-1.66973E+00,+678.91E-03
+92.00E-03,-1.66973E+00,+678.91E-03
+93.00E-03,-1.73027E+00,+706.25E-03
+94.00E-03,-1.74102E+00,+733.59E-03
+95.00E-03,-1.74102E+00,+733.59E-03
+96.00E-03,-1.74102E+00,+733.59E-03
+97.00E-03,-1.74199E+00,+733.59E-03
+98.00E-03,-1.80645E+00,+760.94E-03
+99.00E-03,-1.81035E+00,+780.47E-03
+100.00E-03,-1.81035E+00,+780.47E-03
+101.00E-03,-1.81035E+00,+780.47E-03
+102.00E-03,-1.81230E+00,+780.47E-03
+103.00E-03,-1.87188E+00,+819.53E-03
+104.00E-03,-1.87285E+00,+835.16E-03
+105.00E-03,-1.87188E+00,+835.16E-03
+106.00E-03,-1.87285E+00,+835.16E-03
+107.00E-03,-1.87773E+00,+835.16E-03
+108.00E-03,-1.91387E+00,+874.22E-03
+109.00E-03,-1.91387E+00,+885.94E-03
+110.00E-03,-1.91387E+00,+885.94E-03
+111.00E-03,-1.91387E+00,+885.94E-03
+112.00E-03,-1.91777E+00,+885.94E-03
+113.00E-03,-1.93242E+00,+932.81E-03
+114.00E-03,-1.93242E+00,+940.63E-03
+115.00E-03,-1.93242E+00,+940.63E-03
+116.00E-03,-1.93242E+00,+940.63E-03
+117.00E-03,-1.93438E+00,+940.63E-03
+118.00E-03,-1.93828E+00,+991.41E-03
+119.00E-03,-1.93828E+00,+995.31E-03
+120.00E-03,-1.93828E+00,+995.31E-03
+121.00E-03,-1.93828E+00,+995.31E-03
+122.00E-03,-1.94121E+00,+999.22E-03
+123.00E-03,-1.94414E+00,+1.04609E+00
+124.00E-03,-1.94414E+00,+1.04219E+00
+125.00E-03,-1.94414E+00,+1.04219E+00
+126.00E-03,-1.94414E+00,+1.04219E+00
+127.00E-03,-1.94805E+00,+1.05391E+00
+128.00E-03,-1.95195E+00,+1.09688E+00
+129.00E-03,-1.95195E+00,+1.09688E+00
+130.00E-03,-1.95195E+00,+1.09688E+00
+131.00E-03,-1.95195E+00,+1.09688E+00
+132.00E-03,-1.31523E+00,+1.10469E+00
+133.00E-03,-1.95781E+00,+1.14766E+00
+134.00E-03,-1.95781E+00,+1.14766E+00
+135.00E-03,-1.95781E+00,+1.14766E+00
+136.00E-03,-1.95781E+00,+1.14766E+00
+137.00E-03,-1.95977E+00,+1.16328E+00
+138.00E-03,-1.96172E+00,+1.19844E+00
+139.00E-03,-1.96172E+00,+1.20234E+00
+140.00E-03,-1.96172E+00,+1.19844E+00
+141.00E-03,-1.96172E+00,+1.20234E+00
+142.00E-03,-1.96660E+00,+1.21797E+00
+143.00E-03,-1.96855E+00,+1.24922E+00
+144.00E-03,-1.96855E+00,+1.24922E+00
+145.00E-03,-1.96855E+00,+1.24922E+00
+146.00E-03,-1.96855E+00,+1.24922E+00
+147.00E-03,-1.97344E+00,+1.27656E+00
+148.00E-03,-1.97441E+00,+1.30391E+00
+149.00E-03,-1.97441E+00,+1.30391E+00
+150.00E-03,-1.97441E+00,+1.30391E+00
+151.00E-03,-1.97441E+00,+1.30391E+00
+152.00E-03,-1.98125E+00,+1.33516E+00
+153.00E-03,-1.98223E+00,+1.35859E+00
+154.00E-03,-1.98223E+00,+1.35859E+00
+155.00E-03,-1.98223E+00,+1.35859E+00
+156.00E-03,-1.98223E+00,+1.35859E+00
+157.00E-03,-1.98809E+00,+1.39375E+00
+158.00E-03,-1.98809E+00,+1.41328E+00
+159.00E-03,-1.98809E+00,+1.41328E+00
+160.00E-03,-1.98809E+00,+1.41719E+00
+161.00E-03,-1.98809E+00,+1.41719E+00
+162.00E-03,-1.99004E+00,+1.45625E+00
+163.00E-03,-1.99004E+00,+1.47188E+00
+164.00E-03,-1.99004E+00,+1.47188E+00
+165.00E-03,-1.99004E+00,+1.46797E+00
+166.00E-03,-1.99004E+00,+1.46797E+00
+167.00E-03,-1.99297E+00,+1.51484E+00
+168.00E-03,-1.99297E+00,+1.52266E+00
+169.00E-03,-1.99297E+00,+1.52656E+00
+170.00E-03,-1.99297E+00,+1.52266E+00
+171.00E-03,-1.99297E+00,+1.52266E+00
+172.00E-03,-1.99395E+00,+1.57344E+00
+173.00E-03,-1.99395E+00,+1.57344E+00
+174.00E-03,-1.99395E+00,+1.57344E+00
+175.00E-03,-1.99395E+00,+1.57344E+00
+176.00E-03,-1.99395E+00,+1.57734E+00
+177.00E-03,-1.99297E+00,+1.62422E+00
+178.00E-03,-1.99297E+00,+1.62813E+00
+179.00E-03,-1.99297E+00,+1.62422E+00
+180.00E-03,-1.99297E+00,+1.62422E+00
+181.00E-03,-1.99102E+00,+1.63203E+00
+182.00E-03,-1.98809E+00,+1.67500E+00
+183.00E-03,-1.98711E+00,+1.67500E+00
+184.00E-03,-1.98809E+00,+1.67500E+00
+185.00E-03,-1.98809E+00,+1.67500E+00
+186.00E-03,-1.98320E+00,+1.68672E+00
+187.00E-03,-1.97930E+00,+1.72969E+00
+188.00E-03,-1.97930E+00,+1.72969E+00
+189.00E-03,-1.97930E+00,+1.72969E+00
+190.00E-03,-1.97930E+00,+1.72969E+00
+191.00E-03,-1.97637E+00,+1.74922E+00
+192.00E-03,-1.97539E+00,+1.78828E+00
+193.00E-03,-1.97539E+00,+1.78828E+00
+194.00E-03,-1.97539E+00,+1.78828E+00
+195.00E-03,-1.97539E+00,+1.78828E+00
+196.00E-03,-1.97539E+00,+1.81172E+00
+197.00E-03,-1.97539E+00,+1.84297E+00
+198.00E-03,-1.97539E+00,+1.84297E+00
+199.00E-03,-1.97539E+00,+1.84297E+00
+200.00E-03,-1.97539E+00,+1.84297E+00
+201.00E-03,-1.97539E+00,+1.87422E+00
+202.00E-03,-1.97539E+00,+1.89375E+00
+203.00E-03,-1.97539E+00,+1.89375E+00
+204.00E-03,-1.97539E+00,+1.89375E+00
+205.00E-03,-1.97539E+00,+1.89375E+00
+206.00E-03,-1.97832E+00,+1.92891E+00
+207.00E-03,-1.97832E+00,+1.94844E+00
+208.00E-03,-1.97832E+00,+1.94844E+00
+209.00E-03,-1.97832E+00,+1.94844E+00
+210.00E-03,-1.97930E+00,+1.94844E+00
+211.00E-03,-1.98418E+00,+1.98750E+00
+212.00E-03,-1.98418E+00,+2.00313E+00
+213.00E-03,-1.98418E+00,+2.00313E+00
+214.00E-03,-1.98418E+00,+2.00313E+00
+215.00E-03,-1.98516E+00,+2.00313E+00
+216.00E-03,-1.99199E+00,+2.04609E+00
+217.00E-03,-1.99199E+00,+2.05391E+00
+218.00E-03,-1.99199E+00,+2.05391E+00
+219.00E-03,-1.99199E+00,+2.05391E+00
+220.00E-03,-1.99297E+00,+2.05781E+00
+221.00E-03,-1.99785E+00,+2.10859E+00
+222.00E-03,-1.99785E+00,+2.10859E+00
+223.00E-03,-1.99785E+00,+2.11250E+00
+224.00E-03,-1.99785E+00,+2.11250E+00
+225.00E-03,-1.99688E+00,+2.11250E+00
+226.00E-03,-1.99688E+00,+2.15938E+00
+227.00E-03,-1.99688E+00,+2.15938E+00
+228.00E-03,-1.99688E+00,+2.15938E+00
+229.00E-03,-1.99688E+00,+2.15938E+00
+230.00E-03,-1.34551E+00,+2.16328E+00
+231.00E-03,-1.99102E+00,+2.21016E+00
+232.00E-03,-1.99102E+00,+2.21016E+00
+233.00E-03,-1.99102E+00,+2.21016E+00
+234.00E-03,-1.99102E+00,+2.21016E+00
+235.00E-03,-1.98711E+00,+2.21797E+00
+236.00E-03,-1.98027E+00,+2.26484E+00
+237.00E-03,-1.98027E+00,+2.26484E+00
+238.00E-03,-1.98027E+00,+2.26484E+00
+239.00E-03,-1.98027E+00,+2.26484E+00
+240.00E-03,-1.97637E+00,+2.27656E+00
+241.00E-03,-1.97344E+00,+2.31953E+00
+242.00E-03,-1.97344E+00,+2.31953E+00
+243.00E-03,-1.97344E+00,+2.31953E+00
+244.00E-03,-1.97344E+00,+2.31953E+00
+245.00E-03,-1.96855E+00,+2.33516E+00
+246.00E-03,-1.96660E+00,+2.37031E+00
+247.00E-03,-1.96660E+00,+2.37031E+00
+248.00E-03,-1.96660E+00,+2.37031E+00
+249.00E-03,-1.96660E+00,+2.37031E+00
+250.00E-03,-1.96074E+00,+2.39766E+00
+251.00E-03,-1.95879E+00,+2.42891E+00
+252.00E-03,-1.95879E+00,+2.42891E+00
+253.00E-03,-1.95879E+00,+2.42891E+00
+254.00E-03,-1.94902E+00,+2.42891E+00
+255.00E-03,-1.35234E+00,+2.45234E+00
+256.00E-03,-1.95586E+00,+2.47969E+00
+257.00E-03,-1.95586E+00,+2.47969E+00
+258.00E-03,-1.95586E+00,+2.47969E+00
+259.00E-03,-1.95586E+00,+2.47969E+00
+260.00E-03,-1.95977E+00,+2.51094E+00
+261.00E-03,-1.95977E+00,+2.53438E+00
+262.00E-03,-1.95977E+00,+2.53438E+00
+263.00E-03,-1.95977E+00,+2.53438E+00
+264.00E-03,-1.95977E+00,+2.53438E+00
+265.00E-03,-1.96953E+00,+2.56953E+00
+266.00E-03,-1.96953E+00,+2.58906E+00
+267.00E-03,-1.96953E+00,+2.58906E+00
+268.00E-03,-1.96953E+00,+2.58516E+00
+269.00E-03,-1.97051E+00,+2.58516E+00
+270.00E-03,-1.97832E+00,+2.62813E+00
+271.00E-03,-1.97734E+00,+2.64375E+00
+272.00E-03,-1.97832E+00,+2.64375E+00
+273.00E-03,-1.97832E+00,+2.64375E+00
+274.00E-03,-1.97832E+00,+2.64375E+00
+275.00E-03,-1.97832E+00,+2.68672E+00
+276.00E-03,-1.97832E+00,+2.69844E+00
+277.00E-03,-1.97832E+00,+2.69453E+00
+278.00E-03,-1.97832E+00,+2.69844E+00
+279.00E-03,-1.97832E+00,+2.69453E+00
+280.00E-03,-1.97832E+00,+2.74531E+00
+281.00E-03,-1.97832E+00,+2.74922E+00
+282.00E-03,-1.97832E+00,+2.74922E+00
+283.00E-03,-1.97832E+00,+2.74922E+00
+284.00E-03,-1.97832E+00,+2.75313E+00
+285.00E-03,-1.97637E+00,+2.80000E+00
+286.00E-03,-1.97637E+00,+2.80391E+00
+287.00E-03,-1.97637E+00,+2.80391E+00
+288.00E-03,-1.97637E+00,+2.80000E+00
+289.00E-03,-1.97441E+00,+2.81172E+00
+290.00E-03,-1.97148E+00,+2.85859E+00
+291.00E-03,-1.97148E+00,+2.85859E+00
+292.00E-03,-1.97148E+00,+2.85859E+00
+293.00E-03,-1.97148E+00,+2.85859E+00
+294.00E-03,-1.96465E+00,+2.87031E+00
+295.00E-03,-1.95977E+00,+2.90938E+00
+296.00E-03,-1.95977E+00,+2.90938E+00
+297.00E-03,-1.95977E+00,+2.90938E+00
+298.00E-03,-1.95977E+00,+2.90938E+00
+299.00E-03,-1.95195E+00,+2.92891E+00
+300.00E-03,-1.94707E+00,+2.96797E+00
+301.00E-03,-1.94707E+00,+2.96797E+00
+302.00E-03,-1.94805E+00,+2.96797E+00
+303.00E-03,-1.94707E+00,+2.96797E+00
+304.00E-03,-1.94219E+00,+2.98750E+00
+305.00E-03,-1.93926E+00,+3.02266E+00
+306.00E-03,-1.93926E+00,+3.01875E+00
+307.00E-03,-1.93926E+00,+3.02266E+00
+308.00E-03,-1.93926E+00,+3.01875E+00
+309.00E-03,-1.94023E+00,+3.04609E+00
+310.00E-03,-1.94121E+00,+3.07344E+00
+311.00E-03,-1.94121E+00,+3.06953E+00
+312.00E-03,-1.94121E+00,+3.07344E+00
+313.00E-03,-1.94121E+00,+3.07344E+00
+314.00E-03,-1.94609E+00,+3.10469E+00
+315.00E-03,-1.94609E+00,+3.12422E+00
+316.00E-03,-1.94609E+00,+3.12422E+00
+317.00E-03,-1.94609E+00,+3.12422E+00
+318.00E-03,-1.94609E+00,+3.12422E+00
+319.00E-03,-1.94902E+00,+3.16328E+00
+320.00E-03,-1.94902E+00,+3.17891E+00
+321.00E-03,-1.94902E+00,+3.17891E+00
+322.00E-03,-1.94902E+00,+3.17500E+00
+323.00E-03,-1.94902E+00,+3.17891E+00
+324.00E-03,-1.95293E+00,+3.22188E+00
+325.00E-03,-1.95195E+00,+3.22969E+00
+326.00E-03,-1.95293E+00,+3.22969E+00
+327.00E-03,-1.95293E+00,+3.22969E+00
+328.00E-03,-1.95488E+00,+3.23359E+00
+329.00E-03,-1.96074E+00,+3.27656E+00
+330.00E-03,-1.96074E+00,+3.28047E+00
+331.00E-03,-1.96074E+00,+3.28047E+00
+332.00E-03,-1.96074E+00,+3.28047E+00
+333.00E-03,-1.96270E+00,+3.28438E+00
+334.00E-03,-1.96270E+00,+3.33125E+00
+335.00E-03,-1.96270E+00,+3.33516E+00
+336.00E-03,-1.96270E+00,+3.33516E+00
+337.00E-03,-1.96270E+00,+3.33516E+00
+338.00E-03,-1.96172E+00,+3.33906E+00
+339.00E-03,-1.95977E+00,+3.38594E+00
+340.00E-03,-1.95879E+00,+3.38594E+00
+341.00E-03,-1.95977E+00,+3.38594E+00
+342.00E-03,-1.95879E+00,+3.38594E+00
+343.00E-03,-1.95488E+00,+3.39766E+00
+344.00E-03,-1.95000E+00,+3.44063E+00
+345.00E-03,-1.95000E+00,+3.44063E+00
+346.00E-03,-1.95000E+00,+3.44063E+00
+347.00E-03,-1.95000E+00,+3.44063E+00
+348.00E-03,-1.94512E+00,+3.45625E+00
+349.00E-03,-1.94219E+00,+3.49531E+00
+350.00E-03,-1.94219E+00,+3.49531E+00
+351.00E-03,-1.94219E+00,+3.49531E+00
+352.00E-03,-1.94219E+00,+3.49531E+00
+353.00E-03,-1.31426E+00,+3.50703E+00
+354.00E-03,-1.93730E+00,+3.55000E+00
+355.00E-03,-1.93730E+00,+3.55000E+00
+356.00E-03,-1.93730E+00,+3.55000E+00
+357.00E-03,-1.93730E+00,+3.55000E+00
+358.00E-03,-1.93633E+00,+3.56953E+00
+359.00E-03,-1.93535E+00,+3.60078E+00
+360.00E-03,-1.93535E+00,+3.60078E+00
+361.00E-03,-1.93535E+00,+3.60078E+00
+362.00E-03,-1.93535E+00,+3.60078E+00
+363.00E-03,-1.93535E+00,+3.62813E+00
+364.00E-03,-1.93535E+00,+3.65547E+00
+365.00E-03,-1.93535E+00,+3.65547E+00
+366.00E-03,-1.93535E+00,+3.65547E+00
+367.00E-03,-1.93535E+00,+3.65547E+00
+368.00E-03,-1.93633E+00,+3.68672E+00
+369.00E-03,-1.93633E+00,+3.71016E+00
+370.00E-03,-1.93633E+00,+3.71016E+00
+371.00E-03,-1.93633E+00,+3.71016E+00
+372.00E-03,-1.93633E+00,+3.71016E+00
+373.00E-03,-1.94512E+00,+3.74922E+00
+374.00E-03,-1.94512E+00,+3.76484E+00
+375.00E-03,-1.94512E+00,+3.76484E+00
+376.00E-03,-1.94512E+00,+3.76484E+00
+377.00E-03,-1.94609E+00,+3.76484E+00
+378.00E-03,-1.95195E+00,+3.80781E+00
+379.00E-03,-1.95195E+00,+3.81953E+00
+380.00E-03,-1.95195E+00,+3.81953E+00
+381.00E-03,-1.95195E+00,+3.81953E+00
+382.00E-03,-1.95293E+00,+3.81953E+00
+383.00E-03,-1.95586E+00,+3.86641E+00
+384.00E-03,-1.95586E+00,+3.87422E+00
+385.00E-03,-1.95586E+00,+3.87031E+00
+386.00E-03,-1.95586E+00,+3.87422E+00
+387.00E-03,-1.95586E+00,+3.87422E+00
+388.00E-03,-1.95488E+00,+3.92500E+00
+389.00E-03,-1.95488E+00,+3.92500E+00
+390.00E-03,-1.95488E+00,+3.92500E+00
+391.00E-03,-1.95488E+00,+3.92500E+00
+392.00E-03,-1.95488E+00,+3.93281E+00
+393.00E-03,-1.95391E+00,+3.98359E+00
+394.00E-03,-1.95391E+00,+3.97969E+00
+395.00E-03,-1.95391E+00,+3.97969E+00
+396.00E-03,-1.95391E+00,+3.97969E+00
+397.00E-03,-1.95293E+00,+3.99141E+00
+398.00E-03,-1.95195E+00,+4.03438E+00
+399.00E-03,-1.95195E+00,+4.03438E+00
+400.00E-03,-1.95195E+00,+4.03438E+00
+401.00E-03,-1.95195E+00,+4.03438E+00
+402.00E-03,-1.94805E+00,+4.05000E+00
+403.00E-03,-1.94609E+00,+4.08906E+00
+404.00E-03,-1.94609E+00,+4.08906E+00
+405.00E-03,-1.94609E+00,+4.08906E+00
+406.00E-03,-1.94609E+00,+4.08906E+00
+407.00E-03,-1.94023E+00,+4.10859E+00
+408.00E-03,-1.93828E+00,+4.13984E+00
+409.00E-03,-1.93828E+00,+4.13984E+00
+410.00E-03,-1.93828E+00,+4.13984E+00
+411.00E-03,-1.93633E+00,+4.13984E+00
+412.00E-03,-1.93145E+00,+4.16719E+00
+413.00E-03,-1.93145E+00,+4.19063E+00
+414.00E-03,-1.93145E+00,+4.19063E+00
+415.00E-03,-1.93145E+00,+4.19063E+00
+416.00E-03,-1.93145E+00,+4.19063E+00
+417.00E-03,-1.93047E+00,+4.22578E+00
+418.00E-03,-1.93047E+00,+4.24531E+00
+419.00E-03,-1.93047E+00,+4.24531E+00
+420.00E-03,-1.93047E+00,+4.24531E+00
+421.00E-03,-1.92949E+00,+4.24531E+00
+422.00E-03,-1.93047E+00,+4.28438E+00
+423.00E-03,-1.93047E+00,+4.30000E+00
+424.00E-03,-1.93047E+00,+4.30000E+00
+425.00E-03,-1.93047E+00,+4.30000E+00
+426.00E-03,-1.92949E+00,+4.30000E+00
+427.00E-03,-1.92852E+00,+4.35078E+00
+428.00E-03,-1.92852E+00,+4.35859E+00
+429.00E-03,-1.92852E+00,+4.36250E+00
+430.00E-03,-1.92852E+00,+4.36250E+00
+431.00E-03,-1.92852E+00,+4.36250E+00
+432.00E-03,-1.92949E+00,+4.41328E+00
+433.00E-03,-1.92852E+00,+4.41719E+00
+434.00E-03,-1.92852E+00,+4.41719E+00
+435.00E-03,-1.92949E+00,+4.41719E+00
+436.00E-03,-1.93145E+00,+4.42109E+00
+437.00E-03,-1.93633E+00,+4.47188E+00
+438.00E-03,-1.93633E+00,+4.47188E+00
+439.00E-03,-1.93633E+00,+4.47188E+00
+440.00E-03,-1.93633E+00,+4.47188E+00
+441.00E-03,-1.94219E+00,+4.47969E+00
+442.00E-03,-1.94902E+00,+4.52266E+00
+443.00E-03,-1.94902E+00,+4.52266E+00
+444.00E-03,-1.94902E+00,+4.52266E+00
+445.00E-03,-1.94902E+00,+4.52266E+00
+446.00E-03,-1.94805E+00,+4.53438E+00
+447.00E-03,-1.94707E+00,+4.57344E+00
+448.00E-03,-1.94707E+00,+4.57344E+00
+449.00E-03,-1.94707E+00,+4.57734E+00
+450.00E-03,-1.94707E+00,+4.57734E+00
+451.00E-03,-1.94023E+00,+4.59297E+00
+452.00E-03,-1.93633E+00,+4.62422E+00
+453.00E-03,-1.93633E+00,+4.62422E+00
+454.00E-03,-1.93633E+00,+4.62422E+00
+455.00E-03,-1.93633E+00,+4.62422E+00
+456.00E-03,-1.92461E+00,+4.64766E+00
+457.00E-03,-1.92070E+00,+4.67891E+00
+458.00E-03,-1.92070E+00,+4.67891E+00
+459.00E-03,-1.92070E+00,+4.67891E+00
+460.00E-03,-1.92070E+00,+4.67891E+00
+461.00E-03,-1.91387E+00,+4.71016E+00
+462.00E-03,-1.91191E+00,+4.73750E+00
+463.00E-03,-1.91191E+00,+4.73750E+00
+464.00E-03,-1.91191E+00,+4.73750E+00
+465.00E-03,-1.91191E+00,+4.73750E+00
+466.00E-03,-1.90313E+00,+4.77266E+00
+467.00E-03,-1.90215E+00,+4.79219E+00
+468.00E-03,-1.90215E+00,+4.79219E+00
+469.00E-03,-1.90215E+00,+4.79219E+00
+470.00E-03,-1.90117E+00,+4.79219E+00
+471.00E-03,-1.88945E+00,+4.83125E+00
+472.00E-03,-1.88945E+00,+4.84297E+00
+473.00E-03,-1.88945E+00,+4.84297E+00
+474.00E-03,-1.88945E+00,+4.84297E+00
+475.00E-03,-1.88945E+00,+4.84297E+00
+476.00E-03,-1.87676E+00,+4.88594E+00
+477.00E-03,-1.87676E+00,+4.89766E+00
+478.00E-03,-1.87676E+00,+4.89766E+00
+479.00E-03,-1.87676E+00,+4.89766E+00
+480.00E-03,-1.87676E+00,+4.89766E+00
+481.00E-03,-1.87871E+00,+4.94063E+00
+482.00E-03,-1.87871E+00,+4.94453E+00
+483.00E-03,-1.87871E+00,+4.94453E+00
+484.00E-03,-1.87871E+00,+4.94453E+00
+485.00E-03,-1.88555E+00,+4.94844E+00
+486.00E-03,-1.89727E+00,+4.99531E+00
+487.00E-03,-1.89727E+00,+4.99531E+00
+488.00E-03,-1.89727E+00,+4.99531E+00
+489.00E-03,-1.89727E+00,+4.99531E+00
+490.00E-03,-1.90703E+00,+5.00313E+00
+491.00E-03,-1.92070E+00,+5.05000E+00
+492.00E-03,-1.92070E+00,+5.05000E+00
+493.00E-03,-1.92070E+00,+5.05000E+00
+494.00E-03,-1.92070E+00,+5.05000E+00
+495.00E-03,-1.92656E+00,+5.06172E+00
+496.00E-03,-1.93145E+00,+5.10469E+00
+497.00E-03,-1.93145E+00,+5.10469E+00
+498.00E-03,-1.93145E+00,+5.10469E+00
+499.00E-03,-1.93145E+00,+5.10469E+00
+500.00E-03,-1.30742E+00,+5.11250E+00
+501.00E-03,-1.92852E+00,+5.15547E+00
+502.00E-03,-1.92852E+00,+5.15938E+00
+503.00E-03,-1.92852E+00,+5.15547E+00
+504.00E-03,-1.92949E+00,+5.15547E+00
+505.00E-03,-1.92363E+00,+5.17500E+00
+506.00E-03,-1.91973E+00,+5.21016E+00
+507.00E-03,-1.91973E+00,+5.21016E+00
+508.00E-03,-1.91973E+00,+5.21016E+00
+509.00E-03,-1.91973E+00,+5.21016E+00
+510.00E-03,-1.90996E+00,+5.23359E+00
+511.00E-03,-1.90508E+00,+5.26875E+00
+512.00E-03,-1.90508E+00,+5.26875E+00
+513.00E-03,-1.90508E+00,+5.26875E+00
+514.00E-03,-1.90508E+00,+5.26875E+00
+515.00E-03,-1.88164E+00,+5.29219E+00
+516.00E-03,-1.87578E+00,+5.31953E+00
+517.00E-03,-1.87578E+00,+5.31953E+00
+518.00E-03,-1.87578E+00,+5.31953E+00
+519.00E-03,-1.87480E+00,+5.31953E+00
+520.00E-03,-1.84746E+00,+5.35078E+00
+521.00E-03,-1.84355E+00,+5.37422E+00
+522.00E-03,-1.84355E+00,+5.37422E+00
+523.00E-03,-1.84355E+00,+5.37422E+00
+524.00E-03,-1.70098E+00,+5.37422E+00
+525.00E-03,-1.38262E+00,+5.40156E+00
+526.00E-03,-1.82305E+00,+5.42500E+00
+527.00E-03,-1.82305E+00,+5.42500E+00
